Aoc_bl,Boc_bl,Aoc_do,Afp_do,boc_do,bfp_do,Ao1_alpha,Ao2_alpha,Bo1_alpha,Bo2_alpha,Aoc_bl2,Boc_bl2
-0.91774904,-0.333564725,-0.422996013,-5.507744518,-0.70580294,-7.600281063,-0.652976613,-0.264772428,-0.284497844,-0.049066881,-0.700206247,-2.484747675
-0.013110621,-0.285488652,10.28473085,-0.679502435,0.334858491,-0.180969253,0.060864296,-0.073974917,-0.094945176,-0.190543475,-4.691082071,-3.093975896
-0.118523265,0.435781479,-0.232789464,3.555652483,0.13218338,-0.500109052,-0.073057116,-0.045466149,0.189089205,0.246692274,-4.905665606,-2.337054335
0.189223377,0.525660712,-1.740800128,-46.34118577,-0.003198884,-0.069414431,0.259311727,-0.070088351,0.26367112,0.261989592,-2.628939404,-1.979335563
0.358702291,0.09255101,-0.874905432,1.180272518,2.339284347,-2.091873454,0.336266437,0.022435854,-0.06197606,0.15452707,-2.17526119,-3.585613832
0.42274099,-0.280163726,-0.167209386,3.811466097,0.011957391,-0.592844073,0.246713626,0.176027364,-0.138406849,-0.141756877,-2.387563126,-3.237766434
0.289138565,-0.37655454,0.211382006,-31.06652809,0.176289859,-0.20448408,0.114009938,0.175128628,-0.155085896,-0.221468643,-3.131132792,-2.615926978
0.448540408,-0.247899145,-0.113972401,-0.364360676,0.571856601,-0.30035518,0.249830818,0.19870959,-0.053068191,-0.194830954,-2.283754125,-3.19967795
0.493070506,-0.213402609,-0.151702256,-1.015827184,0.079174637,-0.943342029,0.283935207,0.209135299,-0.098253267,-0.115149341,-2.084600625,-3.776047554
-0.10621393,-0.481271303,1.286562534,0.542790857,0.091344425,1.341181304,0.015218466,-0.121432397,-0.218654926,-0.262616377,-4.201210968,-2.147486249
0.00514657,-0.35739051,26.69173635,0.973181192,0.281617392,-1.816591227,-0.066112163,0.071258733,-0.128371563,-0.229018947,-4.66188604,-2.674679216
0.054310409,-0.028298303,2.82626006,-1.312554926,9.811417243,0.263139143,-0.049592466,0.103902875,0.124674076,-0.152972379,-4.323363839,-3.245626095
-0.374561734,0.146880408,-0.348123765,0.334697597,-1.121588985,3.023985982,-0.252477787,-0.122083946,0.155809927,-0.00892952,-2.542753713,-3.714957765
-0.052885187,0.421106181,0.617912064,-0.110552002,-0.102198929,-1.221825361,-0.010103396,-0.042781791,0.232071391,0.18903479,-6.24901309,-2.412497257
-0.458749184,0.280874969,0.3268547,0.938226241,0.853936742,0.99568342,-0.154402428,-0.304346755,0.020512756,0.260362212,-2.150146815,-2.685175023
-0.408931651,0.149905607,-0.590606189,-2.166309924,2.131269846,1.076680182,-0.325224607,-0.083707043,-0.084791846,0.234697453,-2.182334753,-2.776234531
-0.009303366,-0.003230765,-20.35160933,-1.027911147,-4.443411279,-1.153058291,-0.099320918,0.090017552,-0.008793192,0.005562427,-4.019173767,-9.13096722
-0.047848444,0.252947413,0.46180706,-2.632205638,-0.373932952,-0.825554321,-0.012875847,-0.034972596,0.173766393,0.07918102,-6.579264858,-3.311419022
-0.097216934,-0.035272224,-0.087597479,0.387967266,2.674926405,1.395514905,-0.052866446,-0.044350488,0.02953919,-0.064811414,-5.347123883,-5.283806528
0.204868613,-0.343811233,-2.496643843,0.131027655,0.379686894,-1.5644717,0.358176286,-0.153307674,-0.106635307,-0.237175926,-1.885234267,-2.693799598
-0.151112066,-0.190294114,-0.781711363,-0.441960266,0.223024457,8.478869767,-0.134619042,-0.016493023,-0.073926936,-0.116367178,-3.9957141,-3.962973619
0.175160066,0.213170313,0.528242255,-2.696176186,-0.26043108,2.475358563,0.041316559,0.133843507,0.134343244,0.078827069,-3.931147598,-3.718851601
0.147936826,0.107179709,0.87324846,0.499126638,0.712384722,-2.170705608,0.00937561,0.138561216,0.015413261,0.091766448,-3.948318147,-4.749196505
0.111638954,0.007502059,1.874991521,-1.794163529,-4.5116411,3.232118766,-0.048841569,0.160480523,0.020674327,-0.013172269,-3.570581097,-7.417021356
-0.400104303,-0.089048043,-0.402853113,-0.498182814,-1.843218072,31.12370065,-0.280643783,-0.119460519,-0.126591502,0.03754346,-2.37481446,-4.049280197
-0.671265068,0.085350587,-0.172430237,0.278216422,-0.675265182,0.26357253,-0.393505731,-0.277759337,0.071492433,0.013858154,-1.461030796,-5.239441762
-0.696522357,0.031431909,-0.475615906,0.525255022,-2.1423466,0.274513502,-0.513899734,-0.182622623,0.049384976,-0.017953067,-1.212529445,-5.892094066
-0.463704892,-0.319937425,0.309329058,0.489129154,0.231353076,-0.154319955,-0.160133747,-0.303571145,-0.122959459,-0.196977966,-2.138781806,-2.920265913
-0.094565252,-0.546386339,3.020892026,1.249284934,0.021355776,0.7508883,0.095553082,-0.190118335,-0.267358917,-0.279027421,-3.094992043,-1.901549163
0.387736721,-0.289694481,-0.723815214,-0.01852056,0.383507842,-0.10526375,0.334193229,0.053543492,-0.089297188,-0.200397293,-2.166726238,-3.033785959
0.203943916,-0.062347632,-0.309034329,17.26369629,1.775478699,-0.424403511,0.133484794,0.070459122,0.02417463,-0.086522262,-3.781754768,-4.819538028
0.117518195,0.10609814,1.975830263,0.306357565,-0.803295138,-0.357722713,-0.057338905,0.1748571,0.09566313,0.01043501,-3.385439528,-4.682016255
-0.001948302,-0.059799955,-93.71449286,0.140008321,-0.477834538,-0.601194271,-0.092266209,0.090317907,-0.044187219,-0.015612735,-4.094121933,-6.12099579
-0.072441777,0.233530226,1.0924915,0.33272985,-0.489819877,0.413426959,0.003350124,-0.075791901,0.173958986,0.05957124,-5.157575794,-3.386985017
0.040795539,0.108382687,-0.819105438,0.453131226,1.476080069,-0.223436276,0.037105693,0.003689846,-0.025799419,0.134182106,-6.578129693,-3.980813352
0.139130017,0.342800207,-0.236193206,0.024956366,0.76275377,1.380387098,0.085995791,0.053134226,0.040664028,0.302136178,-4.58355332,-2.375802948
0.662677641,0.644822023,0.135763418,-0.054126271,0.027749192,1.321219304,0.28635513,0.376322511,0.313464366,0.331357657,-1.497816519,-1.569939326
0.502668052,0.378750031,0.100845327,0.794570739,0.84676908,-6.019561109,0.225988164,0.276679888,0.029018108,0.349731923,-2.058679291,-2.094315869
0.474266402,0.171057663,-0.183343404,-1.744253744,1.008906686,1.57145898,0.280610009,0.193656393,-0.000761778,0.171819442,-2.152057175,-3.522602566
0.418279316,0.074256729,-1.241230304,-0.001413002,2.34257485,-0.520928139,0.468730139,-0.050450823,-0.049847608,0.124104337,-1.503937875,-4.023699506
-0.008571499,0.07306787,18.23748626,0.051017227,-0.436176658,-3.241632062,0.073875544,-0.082447043,0.052469185,0.020598685,-4.401812209,-5.751716825
-0.015656116,-0.145335064,6.476417904,0.909494285,-0.956838124,-1.747334127,0.042869718,-0.058525834,-0.142198597,-0.003136467,-5.247037733,-3.900574871
-0.571861629,-0.003540745,-0.583108036,0.243113575,-31.40839758,13.15412311,-0.45265937,-0.119202259,-0.057374941,0.053834196,-1.518182835,-5.084819456
-0.332010781,0.169670395,-0.893221346,-17.50524931,-0.843589777,-0.533012075,-0.314284949,-0.017725832,0.156401302,0.013269092,-2.31173448,-3.703488196
-0.175538342,-0.110932389,-0.795499912,0.32274132,2.656762452,0.522083655,-0.157589539,-0.017948803,0.091894308,-0.202826697,-3.682634108,-3.004102544
0.060426814,-0.156168736,1.705795747,0.491246888,3.257412021,0.283236521,-0.021324494,0.081751308,0.176268591,-0.332437328,-4.94232119,-1.954853672
0.315599651,0.110774024,1.04704387,-0.269520938,-3.653668449,-0.233315676,-0.007423515,0.323023165,0.25775279,-0.146978766,-2.259534473,-2.429972444
0.125465845,0.138304216,-0.753805402,-0.844901703,-0.293629719,0.62207836,0.110021338,0.015444507,0.089457222,0.048846994,-4.394647738,-4.567043979
0.030626656,0.245937144,-6.629463785,-0.77877636,0.103094529,-2.226845971,0.11683248,-0.086205824,0.110291185,0.135645959,-3.85937019,-3.487933358
0.240750245,0.479378863,-0.405881456,0.362589244,0.132430459,-8.753206677,0.169233152,0.071517092,0.20794725,0.271431613,-3.388639928,-2.146289464
-0.014845808,0.263344541,6.647197343,-5.169343555,1.28776775,0.175809433,0.041918605,-0.056764413,-0.037891033,0.301235574,-5.302452299,-2.384027261
-0.514304042,0.073685823,-0.245720212,0.224748911,3.137639448,0.245361518,-0.32033947,-0.193964572,-0.078756861,0.152442685,-1.964402668,-3.525352912
-0.092586402,-0.271535212,-1.608775443,-0.86150095,-0.063616117,0.067332649,-0.120768566,0.028182164,-0.144404614,-0.127130598,-4.174734067,-3.296435243
0.280713396,-0.67981969,0.534012663,0.519547644,-0.072234387,32.77050889,0.065404444,0.215308952,-0.364463024,-0.315356666,-2.98309869,-1.459798295
0.501537996,-0.606352042,0.663346998,-0.748302783,-0.310314475,2.722510275,0.084422136,0.41711586,-0.397255929,-0.209096113,-1.708635582,-1.601799869
0.473424267,-0.229949626,0.18088175,-0.529935689,0.216313503,5.024232006,0.193895229,0.279529039,-0.090104209,-0.139845418,-2.15647946,-3.587207398
-0.225034502,0.107393023,-0.262791932,-0.226633403,-1.376773087,-0.645154375,-0.142085876,-0.082948625,0.127624424,-0.0202314,-3.609370894,-4.092508061
-0.337911397,0.055466112,0.297990088,-13.79714636,0.337312037,-0.305552884,-0.118608575,-0.219302822,0.018378362,0.037087749,-2.778015876,-6.369354162
-0.21673208,-0.177048432,1.552996147,2.51614878,0.067343025,0.292376221,0.059926003,-0.276658083,-0.082562727,-0.094485704,-2.524094723,-4.151286267
-0.142964113,-0.08839559,-1.22318851,-4.579855706,1.584199123,0.249957248,-0.158918087,0.015953974,0.025820313,-0.114215904,-3.668704831,-4.289486744
-0.147900045,0.089415286,-1.859462118,1.36644604,-1.194313949,0.093777411,-0.211457287,0.063557243,0.098102604,-0.008687319,-3.020974033,-4.635671611
-0.012183097,0.565485744,-17.32550301,0.28072962,-0.082556518,-1.808649385,-0.111630689,0.099447592,0.306085139,0.259400605,-3.800873726,-1.82649511
-0.230160332,0.92946409,-0.525795225,-0.176650949,-0.148907963,-0.705204072,-0.175588768,-0.054571564,0.533934347,0.395529743,-3.387014311,-0.817510071
-0.329725661,0.476214593,-0.328601588,0.199231853,-0.160494734,-0.870973938,-0.219037018,-0.110688643,0.276322264,0.199892329,-2.809598144,-2.151488185
-0.331858035,0.03395744,0.099553543,-3.644057237,6.056971481,-6.963936311,-0.149410196,-0.182447839,-0.085860902,0.119818341,-2.889381077,-3.829129164
0.021271682,-0.095320171,-2.820254262,2.015848751,-1.571595144,5.31602699,0.040631617,-0.019359935,-0.122562444,0.027242273,-6.201822476,-4.150045816
0.02445107,-0.337335996,2.788857758,0.44160767,-0.676552447,-1.536584973,-0.021869743,0.046320814,-0.282780745,-0.054555251,-5.943092196,-2.489623054
0.05492678,-0.306675602,6.629554665,2.020853296,0.122656769,-5.081751889,-0.154606656,0.209533437,-0.134529882,-0.17214572,-2.691082777,-3.042144069
0.209862379,-0.448401209,1.211487107,1.118431021,-0.284706969,-1.086697727,-0.022191594,0.232053973,-0.288032079,-0.16036913,-2.912466829,-2.219340716
0.292406181,-0.536488573,0.994422043,-0.990644977,0.087339161,-0.637477409,0.000815514,0.291590667,-0.244816055,-0.291672517,-2.464800751,-1.930968032
0.22560767,-0.214537444,0.093979649,0.663886894,-0.883094585,111.8736688,0.10220257,0.1234051,-0.201997149,-0.012540294,-3.662269302,-3.195156677
0.091023446,-0.001966707,-1.020899168,0.024371076,34.77201895,-0.147455747,0.091974603,-0.000951157,0.033209838,-0.035176545,-4.772378643,-6.05748357
-0.226692294,0.887340889,1.482707122,0.045064098,-0.159869029,0.188287507,0.054712992,-0.281405286,0.514599608,0.372741281,-2.498813545,-0.906962329
0.320274121,0.818320585,-0.90924132,-0.643930933,-0.048388403,0.036138211,0.305740292,0.014533828,0.428958906,0.389361679,-2.367781339,-1.091810692
0.183827893,0.197472908,-0.856093626,-2.59936612,-0.094047086,-0.114405406,0.17060089,0.013227003,0.10802233,0.089450578,-3.530863663,-3.928648968
0.118721954,-0.409489276,0.957235845,0.590446613,0.002724888,-0.243450963,0.002538522,0.116183432,-0.204186732,-0.205302544,-4.304692779,-2.478828882
0.041416117,-0.575189146,2.739720612,0.344886598,-0.038964558,-0.663826172,-0.036026236,0.077442353,-0.298800568,-0.276388578,-4.920537612,-1.797742781
0.024333086,-0.438236122,8.034441061,-2.582964631,0.257097534,-0.139937736,-0.085584829,0.109917915,-0.162783348,-0.275452774,-3.942136341,-2.279135702
-0.14347562,0.110453657,-0.693912964,11.12073196,0.523629462,-0.085385482,-0.121517607,-0.021958014,0.026308434,0.084145223,-4.183262136,-4.857156694
0.432926256,-0.040421511,-0.230830187,0.024818275,-0.109038594,-5.071282784,0.266429352,0.166496904,-0.022414508,-0.018007003,-2.315611382,-7.098114283
0.560555665,-0.052539949,0.153871535,-0.149965853,-1.0250509,3.255713591,0.237151052,0.323404613,-0.053198035,0.000658087,-1.827400128,-5.867314605
0.421844142,0.023028941,-0.305754142,-0.409775931,4.507514148,-0.919566091,0.275412368,0.146431774,-0.040387168,0.063416109,-2.330015524,-5.175617318
-0.222096907,0.055506733,1.935432752,1.165593862,2.145628434,-1.27220056,0.10387836,-0.325975267,-0.031795046,0.087301779,-2.145149055,-4.752218161
-0.695975738,0.259507383,0.529301449,-0.687448306,0.056311829,0.092064923,-0.163797386,-0.532178352,0.122447024,0.137060359,-1.171043048,-3.387921431
-0.491307671,0.127528835,0.282451308,2.501878389,-0.413392076,-0.048112765,-0.176268588,-0.315039083,0.090124122,0.037404713,-2.037760482,-4.654206032
0.022753675,-0.068188983,0.890228001,2.91984842,0.739472114,-1.157522831,0.001248858,0.021504817,-0.008882566,-0.059306417,-7.675589842,-5.627891137
0.128140609,-0.597235077,1.559059709,-0.72296425,-0.303653535,1.342422284,-0.035819126,0.163959735,-0.38929381,-0.207941268,-3.569646646,-1.635837121
0.409095981,-0.648023845,0.044260243,-0.478400857,-0.41453001,0.271161051,0.195494647,0.213601334,-0.458324588,-0.189699257,-2.478801085,-1.402231746
0.214787806,-0.614856065,1.106365965,0.092669391,0.210579698,-0.814782063,-0.011423056,0.226210862,-0.24268993,-0.372166135,-2.970028657,-1.622492585
0.313339302,-0.40388081,0.166432589,-3.916197395,0.155517892,-22.00201499,0.130594715,0.182744586,-0.170535059,-0.233345751,-2.986761363,-2.48252015
-0.10938328,-0.075353154,-0.833277503,0.094085616,2.356549617,-1.069970662,-0.100264953,-0.009118327,0.051110146,-0.126463299,-4.591641643,-3.984313465
-0.583657161,0.279523975,-0.063885094,1.276432928,-0.289738266,-0.219327743,-0.310472077,-0.273185084,0.180256383,0.099267591,-1.765957223,-3.161871433
-0.717562783,0.004085142,0.409968436,-2.831717949,23.70424923,-0.160062403,-0.211692346,-0.505870438,-0.046375047,0.050460189,-1.201580505,-5.36085775
-0.137423154,-0.103314676,0.664582384,-0.937340942,-0.689018863,-0.232329012,-0.023047073,-0.114376081,-0.087250219,-0.016064458,-4.296725991,-4.844612412
0.168102997,0.081650864,0.69165662,0.050682455,-2.027187548,1.775840656,0.025916723,0.142186274,0.123586239,-0.041935375,-3.868551102,-4.072653476
0.312680586,-0.152869703,0.543633949,-0.530379113,0.485359104,-0.209349896,0.071348402,0.241332184,-0.0393365,-0.113533202,-2.759367429,-4.237950649
-0.162921347,0.135686441,-0.642188259,-0.107272924,0.015445283,-0.591170932,-0.133773762,-0.029147586,0.066795363,0.068891078,-3.976828169,-4.687725918
0.080554076,-0.001738957,1.469029849,0.736719207,81.15919982,-1.969287633,-0.018891133,0.099445209,0.069696701,-0.071435658,-4.580845979,-4.609109585
-0.074657746,0.026728061,0.787708327,-0.073844976,-3.609445375,-0.493595908,-0.007924609,-0.066733137,0.061600769,-0.034872708,-5.400104062,-5.296167577
0.012301801,-0.260799692,5.11998514,7.268834969,0.382311365,0.24621835,-0.025341618,0.037643419,-0.080546503,-0.180253189,-6.185425768,-3.244733491
0.093249431,-0.123769964,0.75738073,1.049922142,-0.650062857,0.368692485,0.011312055,0.081937377,-0.10211411,-0.021655854,-4.984719579,-4.51933498
0.158907642,-0.147599946,0.034558722,2.944148743,-0.647866501,1.072090445,0.076707999,0.082199644,-0.121612504,-0.025987443,-4.370817812,-4.169179222
0.308422189,-0.155652418,0.752052973,-1.371110369,-1.389391181,-0.731051387,0.038236182,0.270186007,-0.185957258,0.030304839,-2.597459851,-3.338265258
0.328698785,0.085842718,-0.099252063,-2.659636533,1.778384944,0.553877428,0.180661409,0.148037376,-0.03340934,0.119252058,-2.908571401,-4.177471601
-0.275408243,0.198477878,-1.011419591,0.288759035,-0.56730855,-0.087105292,-0.276980768,0.001572525,0.155538038,0.04293984,-2.567582181,-3.648278497
-0.191057264,0.028866565,1.313010381,0.157088275,-2.047434972,-0.32902901,0.029901454,-0.220958718,0.04398449,-0.015117925,-3.00141133,-6.136172691
-0.040211898,-0.00988949,1.401154441,2.446973335,4.752474105,-0.751861649,0.008065591,-0.048277489,0.018555027,-0.028444517,-6.03405071,-6.765058883
0.19050959,-0.137035129,0.872781232,0.88980575,-0.036135786,1.64772692,0.012118198,0.178391392,-0.0709935,-0.066041628,-3.442946699,-4.666878182
0.109644183,0.165022974,1.139692843,-0.119920858,-0.805858131,-0.310825605,-0.007658254,0.117302437,0.14900404,0.016018934,-4.281746246,-3.796072308
0.045467648,0.468362241,0.504897239,0.208178116,-0.399116415,-0.151766224,0.011255579,0.034212069,0.32764665,0.140715591,-6.647582839,-2.062362584
-0.063586889,0.181054829,-0.730865774,-2.225316248,0.320828677,-0.145685955,-0.055030185,-0.008556704,0.061483624,0.119571205,-5.775857026,-4.0130867
-0.460196726,0.02636449,0.087251356,0.330967232,5.986705763,2.164864293,-0.210021969,-0.250174757,-0.065735977,0.092100467,-2.237765643,-4.358019946
-0.062205793,0.149975534,1.376504813,-56.91042066,-0.576112704,8.317349127,0.01171039,-0.073916183,0.118189172,0.031786362,-5.184857369,-4.201102501
0.486058817,-0.097449298,-0.005152484,-0.655599386,1.035185724,0.555470693,0.244281614,0.241777203,0.001714412,-0.09916371,-2.135971911,-4.621667458
0.204830759,-0.191048084,0.979301372,-0.027249355,0.479815696,0.866768383,0.002119858,0.202710901,-0.049690107,-0.141357976,-3.191839542,-3.796411916
0.241788124,-0.239574149,0.721349766,18.44440764,0.205686145,-0.279947554,0.033687159,0.208100965,-0.095148533,-0.144425616,-3.113596495,-3.509495478
0.205173892,-0.254532822,0.772455214,12.26365521,-0.371892817,-2.919125987,0.023343125,0.181830767,-0.174595875,-0.079936947,-3.393011099,-3.300258483
-0.032504827,-0.030310459,-2.269189085,1.425723764,-9.261076847,0.061621625,-0.053132212,0.020627386,-0.155508977,0.125198517,-5.729555467,-3.222439404
-0.289526267,0.030714208,0.689135755,-0.192083845,0.826184851,-0.706466867,-0.045001682,-0.244524584,0.002669297,0.028044911,-2.783570016,-7.138877887
-0.546483813,0.113023473,0.080874351,-1.07850376,-1.093486717,2.340155346,-0.251143645,-0.295340168,0.11830657,-0.005283097,-1.895128999,-4.266959782
-0.514590649,-0.322932261,-0.265702528,0.085775235,0.742932839,1.220088946,-0.325659342,-0.188931306,-0.04150764,-0.281424622,-1.953697068,-2.514260879
-0.279751085,0.010230853,-0.110116617,-0.30231071,-0.387394281,0.712465555,-0.155278164,-0.124472921,0.007097113,0.003133739,-3.228804541,-9.718015331
-0.574762502,0.111751231,0.312217478,0.159506321,1.059805437,-0.25288532,-0.197655802,-0.3771067,-0.003341666,0.115092896,-1.70772749,-4.323188719
-0.300225287,-0.065983419,0.656424566,1.812737194,-2.893210823,1.33051216,-0.051575017,-0.248650271,-0.128443681,0.062460262,-2.741292565,-3.892266284
0.28904524,-0.103754612,-0.435968293,0.128064281,-3.130197179,2.285197268,0.2075299,0.08151534,-0.214263503,0.110508891,-3.001480565,-2.845227143
0.464750302,0.083120268,0.238904396,-2.09065974,3.846149935,2.982783595,0.176859706,0.287890596,-0.118286373,0.201406641,-2.170151232,-2.908522065
0.246078171,-0.004341123,0.261744498,-1.337935169,-14.29253432,-2.839060364,0.090834282,0.155243889,-0.03319339,0.028852266,-3.431093904,-6.248033347
0.31792237,0.092365096,0.605261458,-0.272573267,0.070189176,2.009996725,0.062748106,0.255174263,0.042941033,0.049424063,-2.672906594,-5.452244988
0.304307195,-0.054150414,-1.190819609,0.762378515,3.259621981,-13.73854152,0.333341085,-0.02903389,0.061179733,-0.115330147,-2.189620354,-4.071956889
-0.208636239,-0.399095621,1.169933046,-87.70904324,0.646187448,-1.316427464,0.017727096,-0.226363334,-0.07060252,-0.328493101,-2.965113664,-2.181319834
-0.785947221,-0.322323215,-0.401841913,0.021792496,-0.008095079,1.781011696,-0.550886878,-0.235060343,-0.162466223,-0.159856992,-1.025186051,-2.95748258
-0.324793912,-0.293382466,0.914300847,-0.222741355,0.091046758,3.353355026,-0.013917282,-0.310876631,-0.133335472,-0.160046994,-2.334716107,-3.13744819
-0.362012112,-0.318474894,-0.246005656,-0.033485276,-0.574334093,-0.311183857,-0.22553457,-0.136477543,-0.250692942,-0.067781952,-2.666544191,-2.696497037
-0.275162366,-0.058357043,0.010381803,-0.780670491,-0.042276706,3.77060895,-0.136152842,-0.139009524,-0.030412093,-0.02794495,-3.27382727,-6.373711893
-0.510281246,-0.209393578,-0.008938188,0.364635883,0.29328424,0.183898326,-0.257421118,-0.252860128,-0.073990871,-0.135402707,-2.038653779,-3.737710856
0.233289253,-0.237352188,0.273401591,2.014892288,-0.489376306,0.788374538,0.0847538,0.148535453,-0.176753363,-0.060598826,-3.532012895,-3.354868275
0.451128264,-0.011953444,-0.789954321,0.27778864,-10.43602713,-0.924471765,0.403749493,0.047378771,-0.068349953,0.05639651,-1.800244964,-4.846951034
-0.108956389,0.127214517,0.004961382,-0.508950469,0.326645214,-0.74371752,-0.054207907,-0.054748482,0.042830252,0.084384265,-5.126737718,-4.715528206
0.232998899,0.176828661,-0.412968295,23.87719316,0.767922337,-0.352458093,0.164610028,0.06838887,0.020518991,0.15630967,-3.449122701,-3.694746956
0.379795934,0.052176503,-0.277264824,0.755918391,-0.989859854,-0.639929334,0.242549993,0.13724594,0.051911964,0.000264539,-2.5553255,-5.916386022
0.348833789,-0.310851791,-0.252337336,-0.079203859,0.310280682,4.765146986,0.218428789,0.130405,-0.107200243,-0.203651548,-2.737737542,-2.938108006
0.649286066,-0.226018027,0.041746561,-0.285752185,-0.200541563,-0.452055892,0.311090303,0.338195763,-0.135672018,-0.090346009,-1.555169683,-3.627998949
0.284405529,-0.392132393,0.997034188,0.579204317,-0.016881675,-2.230129576,0.000421747,0.283983782,-0.199376122,-0.192756271,-2.51767409,-2.565173749
0.4192865,-0.507084372,0.850354043,4.796603238,0.068391578,-0.645076449,0.031372265,0.387914236,-0.236202036,-0.270882336,-1.887422668,-2.046636427
0.372154756,-0.476386644,0.506560794,5.921545373,0.082402443,0.02504611,0.091817874,0.280336882,-0.21856561,-0.257821034,-2.441625465,-2.169430922
-0.086904733,0.077518837,-0.352300294,0.512500194,-0.194200916,-9.627758011,-0.058760648,-0.028144085,0.046286533,0.031232304,-5.462036256,-5.77059559
-0.492879631,0.303119488,0.300163148,0.486471133,0.12102925,1.999015129,-0.172467665,-0.320411966,0.133216582,0.169902906,-2.021860238,-3.065861748
-0.481651114,0.213804651,0.599117515,-0.149375948,-0.102768549,0.825352282,-0.096542748,-0.385108366,0.117888523,0.095916129,-1.847511388,-3.768026238
-0.432416603,0.197220202,0.420150775,0.245258845,-1.127385935,-0.675189495,-0.125368216,-0.307048387,0.209781741,-0.01256154,-2.207312171,-3.119796139
-0.020017469,0.170914373,2.89727544,-0.531406772,-0.923449851,0.310806943,0.018989326,-0.039006796,0.164372612,0.00654176,-6.27535401,-3.609656148
0.244506445,-0.030134294,-0.172701749,0.486478812,6.276204746,0.026334993,0.143366568,0.101139877,0.079497354,-0.109631648,-3.480784647,-3.998729294
0.428750409,-0.078521007,0.215200218,-0.006075326,3.489218009,-0.156945466,0.168241614,0.260508795,0.097727952,-0.17624896,-2.341637061,-3.203631403
0.36308799,0.190768486,0.254666243,0.468464188,0.212726523,0.027605229,0.135310868,0.227777122,0.075093485,0.115675001,-2.656528793,-3.962278032
0.252481295,0.019255437,0.489300373,0.355100354,-2.364179649,0.079600974,0.064471052,0.188010243,0.032389374,-0.013133937,-3.231344029,-6.707616846
-0.18310674,-0.008756503,-1.166959007,-1.548922982,14.14059896,-1.488693988,-0.198392399,0.01528566,0.057532845,-0.066289348,-3.229098006,-4.86597589
-0.253467689,-0.118432299,-1.300372897,-0.158294699,-0.959448343,0.87736844,-0.291535101,0.038067412,-0.116030986,-0.002401313,-2.448283424,-4.307367803
-0.23994303,-0.023229325,0.444084792,-0.563296972,-4.749432216,-2.491114567,-0.06669399,-0.17324904,-0.066777714,0.043548389,-3.367859759,-5.058399264
0.05142908,-0.065064446,-5.880284885,0.173444884,-4.381075886,0.591030518,0.176923359,-0.12549428,-0.175058361,0.109993915,-3.056529764,-3.152524312
-0.020968194,-0.224460865,-3.57671606,0.095348286,-0.758172759,-0.139925649,-0.047982736,0.027014541,-0.197320489,-0.027140376,-5.798490478,-3.227110248
0.134935046,-0.133830508,0.387475709,-1.543443338,-0.002566952,-0.912851559,0.041325497,0.093609549,-0.067087022,-0.066743486,-4.55918926,-4.715502883
-0.12632491,0.011854719,1.29430451,-7.759427227,7.532684499,-0.704277411,0.018588995,-0.144913905,-0.038721569,0.050576288,-3.846910089,-5.507232411
-0.049705491,-0.064692171,-2.192142828,1.069878116,-2.890214814,-0.981001246,-0.079333514,0.029628022,-0.125833221,0.06114105,-4.937622855,-3.933643688
0.098697172,-0.396348613,1.698785686,1.34998529,0.159459922,-0.369003872,-0.034484085,0.133181257,-0.166573447,-0.229775166,-3.967197538,-2.51895985
0.044342062,0.056935942,-2.48663692,0.400794215,-2.291583513,-0.385055674,0.077302336,-0.032960274,0.093704704,-0.036768762,-4.953022625,-4.592005874
-0.12086519,0.51865946,-0.183170787,-1.469609531,0.185009278,-0.441351711,-0.071502081,-0.049363109,0.211351324,0.307308136,-4.886305186,-1.972507022
-0.069253163,0.5220122,-3.081237753,4.570809851,0.310246706,4.076551313,-0.141319312,0.072066149,0.180029817,0.341982383,-3.682313949,-1.901377801
0.132949938,0.157738937,1.63256424,-0.192089578,1.967639019,-3.575161412,-0.042049688,0.174999626,-0.076317175,0.234056113,-3.429811526,-2.803351892
0.32180721,-0.188428783,0.03961618,1.365605739,-0.242101151,-0.019852859,0.154529219,0.167277991,-0.117023804,-0.071404979,-2.959184246,-3.974257957